YEAR,Value,ISO3_Code,WB_Code
1991,25.3451937487011,STP,NY.GDP.DEFL.KD.ZG
1990,42.2390438110288,STP,NY.GDP.DEFL.KD.ZG
2021,62.0745334560841,SUR,NY.GDP.DEFL.KD.ZG
2020,45.2177563492464,SUR,NY.GDP.DEFL.KD.ZG
2019,5.17890859157816,SUR,NY.GDP.DEFL.KD.ZG
2018,5.66059377089626,SUR,NY.GDP.DEFL.KD.ZG
2017,28.1451055406702,SUR,NY.GDP.DEFL.KD.ZG
2016,24.0693638258796,SUR,NY.GDP.DEFL.KD.ZG
2015,4.85459060945995,SUR,NY.GDP.DEFL.KD.ZG
2014,1.58368715816022,SUR,NY.GDP.DEFL.KD.ZG
2013,0.383766168173977,SUR,NY.GDP.DEFL.KD.ZG
2012,10.7352006048331,SUR,NY.GDP.DEFL.KD.ZG
2011,13.8444468459506,SUR,NY.GDP.DEFL.KD.ZG
2010,7.19655419062693,SUR,NY.GDP.DEFL.KD.ZG
2009,6.48362424782576,SUR,NY.GDP.DEFL.KD.ZG
2008,15.5211432201182,SUR,NY.GDP.DEFL.KD.ZG
2007,6.4252012519074,SUR,NY.GDP.DEFL.KD.ZG
2006,39.0361246319048,SUR,NY.GDP.DEFL.KD.ZG
2005,15.5398119400855,SUR,NY.GDP.DEFL.KD.ZG
2004,12.8379278475888,SUR,NY.GDP.DEFL.KD.ZG
2003,21.3179782161229,SUR,NY.GDP.DEFL.KD.ZG
2002,37.4532823192579,SUR,NY.GDP.DEFL.KD.ZG
2001,39.530228233387,SUR,NY.GDP.DEFL.KD.ZG
2000,60.7428213798917,SUR,NY.GDP.DEFL.KD.ZG
1999,73.9731867593173,SUR,NY.GDP.DEFL.KD.ZG
1998,17.2116243166659,SUR,NY.GDP.DEFL.KD.ZG
1997,1.49369976851179,SUR,NY.GDP.DEFL.KD.ZG
1996,11.8825503719107,SUR,NY.GDP.DEFL.KD.ZG
1995,276.753845395386,SUR,NY.GDP.DEFL.KD.ZG
1994,438.263725772759,SUR,NY.GDP.DEFL.KD.ZG
1993,157.453710886709,SUR,NY.GDP.DEFL.KD.ZG
1992,34.8989224864435,SUR,NY.GDP.DEFL.KD.ZG
1991,12.3376365857229,SUR,NY.GDP.DEFL.KD.ZG
1990,49.9084300296269,SUR,NY.GDP.DEFL.KD.ZG
2021,2.24393114860719,SVK,NY.GDP.DEFL.KD.ZG
2020,2.40777968361606,SVK,NY.GDP.DEFL.KD.ZG
2019,2.40120775491499,SVK,NY.GDP.DEFL.KD.ZG
2018,2.10864784120307,SVK,NY.GDP.DEFL.KD.ZG
2017,1.18187358611384,SVK,NY.GDP.DEFL.KD.ZG
2016,-0.390909938960164,SVK,NY.GDP.DEFL.KD.ZG
2015,-0.185693219770044,SVK,NY.GDP.DEFL.KD.ZG
2014,-0.132601652541283,SVK,NY.GDP.DEFL.KD.ZG
2013,0.534061780956677,SVK,NY.GDP.DEFL.KD.ZG
2012,1.33888228226206,SVK,NY.GDP.DEFL.KD.ZG
2011,1.61977068406445,SVK,NY.GDP.DEFL.KD.ZG
2010,0.470528037018013,SVK,NY.GDP.DEFL.KD.ZG
2009,-1.12257190426035,SVK,NY.GDP.DEFL.KD.ZG
2008,2.98536275879336,SVK,NY.GDP.DEFL.KD.ZG
2007,1.17772604127171,SVK,NY.GDP.DEFL.KD.ZG
2006,2.8955395734697,SVK,NY.GDP.DEFL.KD.ZG
2005,2.64656711097582,SVK,NY.GDP.DEFL.KD.ZG
2004,5.90529817118028,SVK,NY.GDP.DEFL.KD.ZG
2003,5.44607996105175,SVK,NY.GDP.DEFL.KD.ZG
2002,4.04623615991737,SVK,NY.GDP.DEFL.KD.ZG
2001,5.37523124435772,SVK,NY.GDP.DEFL.KD.ZG
2000,9.68117960433668,SVK,NY.GDP.DEFL.KD.ZG
1999,7.29395135651527,SVK,NY.GDP.DEFL.KD.ZG
1998,5.00367407361483,SVK,NY.GDP.DEFL.KD.ZG
1997,4.72932550418921,SVK,NY.GDP.DEFL.KD.ZG
1996,4.68033984186214,SVK,NY.GDP.DEFL.KD.ZG
1995,9.8910681373068,SVK,NY.GDP.DEFL.KD.ZG
1994,13.4484860475762,SVK,NY.GDP.DEFL.KD.ZG
1993,15.5779147056439,SVK,NY.GDP.DEFL.KD.ZG
1992,11.2146162986406,SVK,NY.GDP.DEFL.KD.ZG
1991,34.607140083354,SVK,NY.GDP.DEFL.KD.ZG
1990,34.607140083354,SVK,NY.GDP.DEFL.KD.ZG
2021,2.68996436135656,SVN,NY.GDP.DEFL.KD.ZG
2020,1.18953023258868,SVN,NY.GDP.DEFL.KD.ZG
2019,2.33858818675805,SVN,NY.GDP.DEFL.KD.ZG
2018,2.1809554232366,SVN,NY.GDP.DEFL.KD.ZG
2017,1.28762872790161,SVN,NY.GDP.DEFL.KD.ZG
2016,0.885483330309867,SVN,NY.GDP.DEFL.KD.ZG
2015,0.867195845770979,SVN,NY.GDP.DEFL.KD.ZG
2014,0.631553050140269,SVN,NY.GDP.DEFL.KD.ZG
2013,1.1327980246691,SVN,NY.GDP.DEFL.KD.ZG
2012,0.626619401658687,SVN,NY.GDP.DEFL.KD.ZG
2011,1.36451861108193,SVN,NY.GDP.DEFL.KD.ZG
2010,-0.491469663518984,SVN,NY.GDP.DEFL.KD.ZG
2009,2.73284071725568,SVN,NY.GDP.DEFL.KD.ZG
2008,4.50501550359247,SVN,NY.GDP.DEFL.KD.ZG
2007,4.20025128686945,SVN,NY.GDP.DEFL.KD.ZG
2006,2.22359964757672,SVN,NY.GDP.DEFL.KD.ZG
2005,1.50299789756312,SVN,NY.GDP.DEFL.KD.ZG
2004,3.35817484405874,SVN,NY.GDP.DEFL.KD.ZG
2003,5.66345782357303,SVN,NY.GDP.DEFL.KD.ZG
2002,7.61980985590355,SVN,NY.GDP.DEFL.KD.ZG
2001,8.70000614877415,SVN,NY.GDP.DEFL.KD.ZG
2000,5.53606478204385,SVN,NY.GDP.DEFL.KD.ZG
1999,6.5408556099006,SVN,NY.GDP.DEFL.KD.ZG
1998,7.41428806465807,SVN,NY.GDP.DEFL.KD.ZG
1997,8.30053665459974,SVN,NY.GDP.DEFL.KD.ZG
1996,11.4966416139632,SVN,NY.GDP.DEFL.KD.ZG
1995,15.155058667176,SVN,NY.GDP.DEFL.KD.ZG
1994,22.589236406677,SVN,NY.GDP.DEFL.KD.ZG
1993,37.0791193186463,SVN,NY.GDP.DEFL.KD.ZG
1992,208.17782277309,SVN,NY.GDP.DEFL.KD.ZG
1991,94.9277875541253,SVN,NY.GDP.DEFL.KD.ZG
1990,94.9277875541253,SVN,NY.GDP.DEFL.KD.ZG
2021,2.7406333444759,SWE,NY.GDP.DEFL.KD.ZG
2020,1.79366288715698,SWE,NY.GDP.DEFL.KD.ZG
2019,2.42065007708676,SWE,NY.GDP.DEFL.KD.ZG
2018,2.61612019490897,SWE,NY.GDP.DEFL.KD.ZG
2017,2.22655133855243,SWE,NY.GDP.DEFL.KD.ZG
2016,1.65202001199931,SWE,NY.GDP.DEFL.KD.ZG
2015,2.25343232544076,SWE,NY.GDP.DEFL.KD.ZG
2014,1.83270691050184,SWE,NY.GDP.DEFL.KD.ZG
2013,1.01164751434032,SWE,NY.GDP.DEFL.KD.ZG
2012,0.949517917737836,SWE,NY.GDP.DEFL.KD.ZG
2011,1.11730008631683,SWE,NY.GDP.DEFL.KD.ZG
2010,1.03025947287551,SWE,NY.GDP.DEFL.KD.ZG
2009,2.35890020403473,SWE,NY.GDP.DEFL.KD.ZG
2008,3.36159327618984,SWE,NY.GDP.DEFL.KD.ZG
2007,2.92412818796939,SWE,NY.GDP.DEFL.KD.ZG
2006,1.74607307016446,SWE,NY.GDP.DEFL.KD.ZG
2005,0.764452784934761,SWE,NY.GDP.DEFL.KD.ZG
2004,0.41463529336707,SWE,NY.GDP.DEFL.KD.ZG
2003,1.8478562751048,SWE,NY.GDP.DEFL.KD.ZG
2002,1.62347188399643,SWE,NY.GDP.DEFL.KD.ZG
2001,2.58976943892402,SWE,NY.GDP.DEFL.KD.ZG
2000,1.57193733934425,SWE,NY.GDP.DEFL.KD.ZG
1999,1.00391345454651,SWE,NY.GDP.DEFL.KD.ZG
1998,0.867072198769463,SWE,NY.GDP.DEFL.KD.ZG
1997,1.49858117943363,SWE,NY.GDP.DEFL.KD.ZG
1996,1.05235025565578,SWE,NY.GDP.DEFL.KD.ZG
1995,3.70492901717989,SWE,NY.GDP.DEFL.KD.ZG
1994,2.5024217543818,SWE,NY.GDP.DEFL.KD.ZG
1993,2.21227113708235,SWE,NY.GDP.DEFL.KD.ZG
1992,1.01534119781775,SWE,NY.GDP.DEFL.KD.ZG
1991,8.24678886435936,SWE,NY.GDP.DEFL.KD.ZG
1990,9.47382071415691,SWE,NY.GDP.DEFL.KD.ZG
2021,0.167992453327443,SWZ,NY.GDP.DEFL.KD.ZG
2020,4.86403113991642,SWZ,NY.GDP.DEFL.KD.ZG
2019,2.54846036774322,SWZ,NY.GDP.DEFL.KD.ZG
2018,3.50177180405096,SWZ,NY.GDP.DEFL.KD.ZG
2017,5.89607425928853,SWZ,NY.GDP.DEFL.KD.ZG
2016,6.51814335933494,SWZ,NY.GDP.DEFL.KD.ZG
2015,5.72703207972572,SWZ,NY.GDP.DEFL.KD.ZG
2014,6.31006367634119,SWZ,NY.GDP.DEFL.KD.ZG
2013,2.38017574836624,SWZ,NY.GDP.DEFL.KD.ZG
2012,8.74837350194572,SWZ,NY.GDP.DEFL.KD.ZG
2011,5.34094513529033,SWZ,NY.GDP.DEFL.KD.ZG
2010,3.19717545893681,SWZ,NY.GDP.DEFL.KD.ZG
2009,9.76992430013273,SWZ,NY.GDP.DEFL.KD.ZG
2008,10.4255760885952,SWZ,NY.GDP.DEFL.KD.ZG
2007,5.01429789090137,SWZ,NY.GDP.DEFL.KD.ZG
2006,4.04116194744795,SWZ,NY.GDP.DEFL.KD.ZG
2005,6.55682311577613,SWZ,NY.GDP.DEFL.KD.ZG
2004,3.87128784547623,SWZ,NY.GDP.DEFL.KD.ZG
2003,6.00549567737518,SWZ,NY.GDP.DEFL.KD.ZG
2002,8.91492825674993,SWZ,NY.GDP.DEFL.KD.ZG
2001,8.94261935672024,SWZ,NY.GDP.DEFL.KD.ZG
2000,25.342941717642,SWZ,NY.GDP.DEFL.KD.ZG
1999,5.37005904671244,SWZ,NY.GDP.DEFL.KD.ZG
1998,7.40527799272625,SWZ,NY.GDP.DEFL.KD.ZG
1997,11.3448411809325,SWZ,NY.GDP.DEFL.KD.ZG
1996,7.68236513309029,SWZ,NY.GDP.DEFL.KD.ZG
1995,16.6493806511786,SWZ,NY.GDP.DEFL.KD.ZG
1994,10.9704267437488,SWZ,NY.GDP.DEFL.KD.ZG
1993,17.3897594883067,SWZ,NY.GDP.DEFL.KD.ZG
1992,11.1882501385417,SWZ,NY.GDP.DEFL.KD.ZG
1991,8.77775047847651,SWZ,NY.GDP.DEFL.KD.ZG
1990,30.3849073796422,SWZ,NY.GDP.DEFL.KD.ZG
2021,4.64369866790126,SXM,NY.GDP.DEFL.KD.ZG
2020,1.31368166079125,SXM,NY.GDP.DEFL.KD.ZG
2019,0.759240923003787,SXM,NY.GDP.DEFL.KD.ZG
2018,-0.096963578940688,SXM,NY.GDP.DEFL.KD.ZG
2017,2.55581757014862,SXM,NY.GDP.DEFL.KD.ZG
2016,-0.320844612000187,SXM,NY.GDP.DEFL.KD.ZG
2015,4.00778518211102,SXM,NY.GDP.DEFL.KD.ZG
2014,31.0605071174675,SXM,NY.GDP.DEFL.KD.ZG
2013,2.41867590016453,SXM,NY.GDP.DEFL.KD.ZG
2012,3.87309650875972,SXM,NY.GDP.DEFL.KD.ZG
2011,0.295015877945247,SXM,NY.GDP.DEFL.KD.ZG
2010,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2009,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2008,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2007,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2006,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2005,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2004,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2003,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2002,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2001,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2000,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1999,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1998,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1997,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1996,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1995,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1994,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1993,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1992,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1991,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
1990,1.12875903023384,SXM,NY.GDP.DEFL.KD.ZG
2021,2.75005993802337,SYC,NY.GDP.DEFL.KD.ZG
2020,5.23042858538314,SYC,NY.GDP.DEFL.KD.ZG
2019,0.126950238609624,SYC,NY.GDP.DEFL.KD.ZG
2018,3.44738196587787,SYC,NY.GDP.DEFL.KD.ZG
2017,2.33249048759716,SYC,NY.GDP.DEFL.KD.ZG
2016,-2.29456846888873,SYC,NY.GDP.DEFL.KD.ZG
2015,-1.00318641871358,SYC,NY.GDP.DEFL.KD.ZG
2014,6.43587163230623,SYC,NY.GDP.DEFL.KD.ZG
2013,5.64023151837689,SYC,NY.GDP.DEFL.KD.ZG
2012,10.4372838765698,SYC,NY.GDP.DEFL.KD.ZG
2011,1.06438138123271,SYC,NY.GDP.DEFL.KD.ZG
2010,-2.11971044632016,SYC,NY.GDP.DEFL.KD.ZG
2009,28.1819635812916,SYC,NY.GDP.DEFL.KD.ZG
2008,31.9263160249952,SYC,NY.GDP.DEFL.KD.ZG
2007,11.0793956861201,SYC,NY.GDP.DEFL.KD.ZG
2006,1.44234444771681,SYC,NY.GDP.DEFL.KD.ZG
2005,0.45864511054863,SYC,NY.GDP.DEFL.KD.ZG
2004,24.674119952404,SYC,NY.GDP.DEFL.KD.ZG
2003,5.94683478932345,SYC,NY.GDP.DEFL.KD.ZG
2002,3.61316135426739,SYC,NY.GDP.DEFL.KD.ZG
2001,6.15676158548635,SYC,NY.GDP.DEFL.KD.ZG
2000,1.25194515123741,SYC,NY.GDP.DEFL.KD.ZG
1999,2.05663474416527,SYC,NY.GDP.DEFL.KD.ZG
1998,10.4117836445154,SYC,NY.GDP.DEFL.KD.ZG
1997,0.874655608207902,SYC,NY.GDP.DEFL.KD.ZG
1996,-6.08026715563722,SYC,NY.GDP.DEFL.KD.ZG
1995,-2.07293038336191,SYC,NY.GDP.DEFL.KD.ZG
1994,2.65603359305877,SYC,NY.GDP.DEFL.KD.ZG
1993,3.02831268774926,SYC,NY.GDP.DEFL.KD.ZG
1992,4.66825525992283,SYC,NY.GDP.DEFL.KD.ZG
1991,-2.04315668579625,SYC,NY.GDP.DEFL.KD.ZG
1990,6.37017748565415,SYC,NY.GDP.DEFL.KD.ZG
2021,118.274086326127,SYR,NY.GDP.DEFL.KD.ZG
2020,61.5864142890263,SYR,NY.GDP.DEFL.KD.ZG
2019,19.8313540100224,SYR,NY.GDP.DEFL.KD.ZG
2018,13.1879402830296,SYR,NY.GDP.DEFL.KD.ZG
2017,37.2209382232321,SYR,NY.GDP.DEFL.KD.ZG
2016,36.8710415587113,SYR,NY.GDP.DEFL.KD.ZG
2015,38.2145477487644,SYR,NY.GDP.DEFL.KD.ZG
2014,37.0945840345087,SYR,NY.GDP.DEFL.KD.ZG
2013,31.7701939095293,SYR,NY.GDP.DEFL.KD.ZG
2012,26.2462552485551,SYR,NY.GDP.DEFL.KD.ZG
2011,11.5740778155847,SYR,NY.GDP.DEFL.KD.ZG
2010,6.8992650940543,SYR,NY.GDP.DEFL.KD.ZG
2009,-2.78022303939403,SYR,NY.GDP.DEFL.KD.ZG
2008,15.9501259770903,SYR,NY.GDP.DEFL.KD.ZG
2007,10.7690643740435,SYR,NY.GDP.DEFL.KD.ZG
2006,9.09650632380644,SYR,NY.GDP.DEFL.KD.ZG
2005,11.9504489708053,SYR,NY.GDP.DEFL.KD.ZG
2004,10.3263712398652,SYR,NY.GDP.DEFL.KD.ZG
2003,-1.43064021841795,SYR,NY.GDP.DEFL.KD.ZG
2002,0.394124325358419,SYR,NY.GDP.DEFL.KD.ZG
2001,6.55411843600844,SYR,NY.GDP.DEFL.KD.ZG
2000,9.70098596983003,SYR,NY.GDP.DEFL.KD.ZG
1999,7.44219677268558,SYR,NY.GDP.DEFL.KD.ZG
1998,-0.717712586814741,SYR,NY.GDP.DEFL.KD.ZG
1997,2.75712224933042,SYR,NY.GDP.DEFL.KD.ZG
1996,10.1710796886465,SYR,NY.GDP.DEFL.KD.ZG
1995,5.41155285509424,SYR,NY.GDP.DEFL.KD.ZG
1994,14.0896830498087,SYR,NY.GDP.DEFL.KD.ZG
1993,4.88389983631374,SYR,NY.GDP.DEFL.KD.ZG
1992,5.58194055508412,SYR,NY.GDP.DEFL.KD.ZG
1991,7.84519753162868,SYR,NY.GDP.DEFL.KD.ZG
1990,23.8225663973854,SYR,NY.GDP.DEFL.KD.ZG
2021,23.8242458240874,TCA,NY.GDP.DEFL.KD.ZG
2020,-10.1302434239062,TCA,NY.GDP.DEFL.KD.ZG
2019,-0.959943373384348,TCA,NY.GDP.DEFL.KD.ZG
2018,3.87215550797131,TCA,NY.GDP.DEFL.KD.ZG
2017,2.21538461538462,TCA,NY.GDP.DEFL.KD.ZG
2016,2.18440361611209,TCA,NY.GDP.DEFL.KD.ZG
2015,0.623168365108711,TCA,NY.GDP.DEFL.KD.ZG
2014,2.57677899551956,TCA,NY.GDP.DEFL.KD.ZG
2013,2.62467548724537,TCA,NY.GDP.DEFL.KD.ZG
2012,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2011,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2010,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2009,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2008,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2007,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2006,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2005,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2004,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2003,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2002,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2001,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2000,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1999,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1998,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1997,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1996,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1995,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1994,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1993,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1992,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1991,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
1990,0.756185324269183,TCA,NY.GDP.DEFL.KD.ZG
2021,7.16657628897821,TCD,NY.GDP.DEFL.KD.ZG
2020,-5.45489640763718,TCD,NY.GDP.DEFL.KD.ZG
2019,2.85603411987745,TCD,NY.GDP.DEFL.KD.ZG
2018,5.01465777807508,TCD,NY.GDP.DEFL.KD.ZG
2017,0.0282519135155042,TCD,NY.GDP.DEFL.KD.ZG
2016,-1.40083927949904,TCD,NY.GDP.DEFL.KD.ZG
2015,-8.48001725832678,TCD,NY.GDP.DEFL.KD.ZG
2014,0.645785332472741,TCD,NY.GDP.DEFL.KD.ZG
2013,-4.14136740417744,TCD,NY.GDP.DEFL.KD.ZG
2012,1.09724571223187,TCD,NY.GDP.DEFL.KD.ZG
2011,8.58039895814788,TCD,NY.GDP.DEFL.KD.ZG
2010,6.3911950513067,TCD,NY.GDP.DEFL.KD.ZG
2009,-9.55875447756326,TCD,NY.GDP.DEFL.KD.ZG
2008,8.64881979028074,TCD,NY.GDP.DEFL.KD.ZG
2007,3.30193426256776,TCD,NY.GDP.DEFL.KD.ZG
2006,9.98442792041423,TCD,NY.GDP.DEFL.KD.ZG
2005,28.1119336760507,TCD,NY.GDP.DEFL.KD.ZG
2004,9.73425647986646,TCD,NY.GDP.DEFL.KD.ZG
2003,0.0790046920912317,TCD,NY.GDP.DEFL.KD.ZG
2002,1.90781944012426,TCD,NY.GDP.DEFL.KD.ZG
2001,13.797652751767,TCD,NY.GDP.DEFL.KD.ZG
2000,5.2898048599024,TCD,NY.GDP.DEFL.KD.ZG
1999,-7.57286628466451,TCD,NY.GDP.DEFL.KD.ZG
1998,6.74940882900434,TCD,NY.GDP.DEFL.KD.ZG
1997,3.78278546499355,TCD,NY.GDP.DEFL.KD.ZG
1996,11.4584549508316,TCD,NY.GDP.DEFL.KD.ZG
1995,8.83312726645855,TCD,NY.GDP.DEFL.KD.ZG
1994,43.5449637733589,TCD,NY.GDP.DEFL.KD.ZG
1993,-1.31460371890813,TCD,NY.GDP.DEFL.KD.ZG
1992,-12.9065538294357,TCD,NY.GDP.DEFL.KD.ZG
1991,3.0734989661165,TCD,NY.GDP.DEFL.KD.ZG
1990,8.01232903488547,TCD,NY.GDP.DEFL.KD.ZG
2021,2.46636746396649,TGO,NY.GDP.DEFL.KD.ZG
2020,1.93311361980237,TGO,NY.GDP.DEFL.KD.ZG
2019,0.01194354395939,TGO,NY.GDP.DEFL.KD.ZG
2018,0.454262222511389,TGO,NY.GDP.DEFL.KD.ZG
2017,-0.88495153357762,TGO,NY.GDP.DEFL.KD.ZG
2016,1.45776475423236,TGO,NY.GDP.DEFL.KD.ZG
2015,2.20271127261411,TGO,NY.GDP.DEFL.KD.ZG
2014,0.479875773843148,TGO,NY.GDP.DEFL.KD.ZG
2013,1.68327590063203,TGO,NY.GDP.DEFL.KD.ZG
2012,1.75039252974665,TGO,NY.GDP.DEFL.KD.ZG
2011,2.81959506363634,TGO,NY.GDP.DEFL.KD.ZG
2010,-0.0933359947250096,TGO,NY.GDP.DEFL.KD.ZG
2009,3.11722996127335,TGO,NY.GDP.DEFL.KD.ZG
2008,9.07419890830103,TGO,NY.GDP.DEFL.KD.ZG
2007,4.96379216848348,TGO,NY.GDP.DEFL.KD.ZG
2006,-0.508763232978126,TGO,NY.GDP.DEFL.KD.ZG
2005,5.87615776622891,TGO,NY.GDP.DEFL.KD.ZG
2004,-1.90788897317589,TGO,NY.GDP.DEFL.KD.ZG
2003,-2.89310698803745,TGO,NY.GDP.DEFL.KD.ZG
2002,5.02785556565668,TGO,NY.GDP.DEFL.KD.ZG
2001,1.63405347420718,TGO,NY.GDP.DEFL.KD.ZG
2000,10.0494567461461,TGO,NY.GDP.DEFL.KD.ZG
1999,1.11512719389448,TGO,NY.GDP.DEFL.KD.ZG
1998,9.55663247337893,TGO,NY.GDP.DEFL.KD.ZG
1997,2.03603454597328,TGO,NY.GDP.DEFL.KD.ZG
1996,5.3879278063591,TGO,NY.GDP.DEFL.KD.ZG
1995,11.0842103567644,TGO,NY.GDP.DEFL.KD.ZG
1994,35.8423813711266,TGO,NY.GDP.DEFL.KD.ZG
1993,-8.19677350934612,TGO,NY.GDP.DEFL.KD.ZG
1992,3.24543460439628,TGO,NY.GDP.DEFL.KD.ZG
1991,2.67109282645418,TGO,NY.GDP.DEFL.KD.ZG
1990,2.97594444257834,TGO,NY.GDP.DEFL.KD.ZG
2021,1.77107226345396,THA,NY.GDP.DEFL.KD.ZG
2020,-1.29877505741581,THA,NY.GDP.DEFL.KD.ZG
2019,1.01442340642497,THA,NY.GDP.DEFL.KD.ZG
2018,1.42858616420727,THA,NY.GDP.DEFL.KD.ZG
2017,1.8999449899777,THA,NY.GDP.DEFL.KD.ZG
2016,2.63616761998928,THA,NY.GDP.DEFL.KD.ZG
2015,0.722113573412514,THA,NY.GDP.DEFL.KD.ZG
2014,1.44146536528029,THA,NY.GDP.DEFL.KD.ZG
2013,1.77874589235417,THA,NY.GDP.DEFL.KD.ZG
2012,1.90914444199674,THA,NY.GDP.DEFL.KD.ZG
2011,3.7430981204437,THA,NY.GDP.DEFL.KD.ZG
2010,4.08098922673743,THA,NY.GDP.DEFL.KD.ZG
2009,0.194772130958171,THA,NY.GDP.DEFL.KD.ZG
2008,5.13378035159961,THA,NY.GDP.DEFL.KD.ZG
2007,2.47333774189036,THA,NY.GDP.DEFL.KD.ZG
2006,5.1042132730291,THA,NY.GDP.DEFL.KD.ZG
2005,5.09155618304895,THA,NY.GDP.DEFL.KD.ZG
2004,3.56925942602997,THA,NY.GDP.DEFL.KD.ZG
2003,2.1495490160917,THA,NY.GDP.DEFL.KD.ZG
2002,1.69045805604154,THA,NY.GDP.DEFL.KD.ZG
2001,1.91753224493053,THA,NY.GDP.DEFL.KD.ZG
2000,1.33104995932025,THA,NY.GDP.DEFL.KD.ZG
1999,-2.57695297761677,THA,NY.GDP.DEFL.KD.ZG
1998,8.06371045697034,THA,NY.GDP.DEFL.KD.ZG
1997,4.42116836632678,THA,NY.GDP.DEFL.KD.ZG
1996,4.09814092384286,THA,NY.GDP.DEFL.KD.ZG
1995,5.74023614562722,THA,NY.GDP.DEFL.KD.ZG
1994,4.67276354647998,THA,NY.GDP.DEFL.KD.ZG
1993,6.4906547671219,THA,NY.GDP.DEFL.KD.ZG
1992,4.49045413125464,THA,NY.GDP.DEFL.KD.ZG
1991,5.74652378137894,THA,NY.GDP.DEFL.KD.ZG
1990,5.77318216244282,THA,NY.GDP.DEFL.KD.ZG
2021,10.0445095549154,TJK,NY.GDP.DEFL.KD.ZG
2020,1.65596010469615,TJK,NY.GDP.DEFL.KD.ZG
2019,3.65868395013121,TJK,NY.GDP.DEFL.KD.ZG
2018,2.49222755648458,TJK,NY.GDP.DEFL.KD.ZG
2017,9.80546714084267,TJK,NY.GDP.DEFL.KD.ZG
2016,0.541389756844993,TJK,NY.GDP.DEFL.KD.ZG
2015,6.86625094979701,TJK,NY.GDP.DEFL.KD.ZG
2014,4.76666135833671,TJK,NY.GDP.DEFL.KD.ZG
2013,3.63300945054496,TJK,NY.GDP.DEFL.KD.ZG
2012,11.8685155888293,TJK,NY.GDP.DEFL.KD.ZG
2011,13.3243555693147,TJK,NY.GDP.DEFL.KD.ZG
2010,12.4616677349709,TJK,NY.GDP.DEFL.KD.ZG
2009,12.1262014941935,TJK,NY.GDP.DEFL.KD.ZG
2008,28.1634875601911,TJK,NY.GDP.DEFL.KD.ZG
2007,27.2380030941036,TJK,NY.GDP.DEFL.KD.ZG
2006,21.0624388683286,TJK,NY.GDP.DEFL.KD.ZG
2005,9.51432466210065,TJK,NY.GDP.DEFL.KD.ZG
2004,17.4315785210811,TJK,NY.GDP.DEFL.KD.ZG
2003,27.0864689117309,TJK,NY.GDP.DEFL.KD.ZG
2002,18.8197026147069,TJK,NY.GDP.DEFL.KD.ZG
2001,30.947706315931,TJK,NY.GDP.DEFL.KD.ZG
2000,22.631873605948,TJK,NY.GDP.DEFL.KD.ZG
1999,26.5011437514061,TJK,NY.GDP.DEFL.KD.ZG
1998,87.8763481550034,TJK,NY.GDP.DEFL.KD.ZG
